16719	
81694	
25532	
23678	
19014	
15748	
11120	
9330	
8520	
8272	
7866	
7643	
7252	
7239	
7268	
7353	
7740	
8331	
8535	
8815	
8921	
8923	
8942	
9107	
9273	
9262	
9311	
9291	
9239	
9369	
9201	
9371	
9708	
10196	
10654	
11308	
12185	
12818	
13755	
14087	
14197	
14178	
13924	
14068	
14391	
14091	
14106	
14179	
14622	
14835	
15046	
14676	
14148	
14256	
14099	
14014	
14155	
13770	
13541	
13280	
13097	
13071	
13178	
13134	
13334	
13146	
13038	
12724	
12800	
12651	
12846	
12750	
12627	
12728	
12764	
12778	
12792	
13068	
13008	
13142	
12449	
12283	
11822	
11763	
11491	
11454	
11140	
10754	
10559	
10077	
9960	
9543	
9498	
9394	
9434	
9426	
8974	
8960	
8553	
8276	
8039	
7802	
7488	
7250	
7201	
7113	
6828	
6721	
6516	
6696	
6712	
6637	
6669	
6517	
6527	
6382	
6446	
6350	
6491	
6570	
6380	
6036	
6145	
5985	
5789	
5578	
5703	
5516	
5241	
5151	
5078	
5078	
4972	
5021	
4955	
4909	
4907	
4775	
4916	
4856	
4854	
4693	
4716	
4515	
4536	
4487	
4540	
4269	
4335	
4269	
4287	
4389	
4512	
4356	
4437	
4210	
4182	
4153	
4143	
4103	
4065	
3992	
4134	
4128	
4109	
4197	
4304	
4389	
4373	
4435	
4483	
4453	
4676	
4673	
4728	
4924	
4978	
5112	
4971	
4947	
4888	
4709	
5080	
5041	
5033	
5098	
5210	
5407	
5385	
5580	
5639	
5777	
5636	
5769	
5823	
5839	
6206	
6601	
7276	
7340	
6633	
6516	
6203	
5999	
5813	
5742	
5866	
6116	
6303	
5987	
6004	
5764	
5743	
6037	
5998	
6084	
6018	
5891	
5973	
5859	
5911	
6213	
6168	
6191	
6171	
5866	
5598	
5290	
5092	
4847	
4751	
4861	
4984	
5166	
5221	
5381	
5379	
5411	
5526	
5413	
5419	
5368	
5131	
4767	
4370	
3914	
3764	
3043	
2333	
1753	
1397	
1768	
2414	
2307	
3050	
6821	
